line,group_id,company,accident_year,exposure
comauto,11037,Eveready Ins Co,1994,2823
comauto,11037,Eveready Ins Co,1995,2881
comauto,11037,Eveready Ins Co,1996,2682
comauto,11037,Eveready Ins Co,1997,1672
comauto,11118,Federated Rural Electric Ins Corp,1988,3045
comauto,11118,Federated Rural Electric Ins Corp,1989,2578
comauto,11118,Federated Rural Electric Ins Corp,1990,2418
comauto,11118,Federated Rural Electric Ins Corp,1991,2603
comauto,11118,Federated Rural Electric Ins Corp,1992,2577
comauto,11118,Federated Rural Electric Ins Corp,1993,2765
comauto,11118,Federated Rural Electric Ins Corp,1994,2489
comauto,11118,Federated Rural Electric Ins Corp,1995,2243
comauto,11118,Federated Rural Electric Ins Corp,1996,3039
comauto,11118,Federated Rural Electric Ins Corp,1997,3499
comauto,11126,Yasuda Fire & Marine Ins Co Of Amer,1988,3962
comauto,11126,Yasuda Fire & Marine Ins Co Of Amer,1989,4625
comauto,11126,Yasuda Fire & Marine Ins Co Of Amer,1990,4736
comauto,11126,Yasuda Fire & Marine Ins Co Of Amer,1991,5680
comauto,11126,Yasuda Fire & Marine Ins Co Of Amer,1992,4996
comauto,11126,Yasuda Fire & Marine Ins Co Of Amer,1993,1283
comauto,11126,Yasuda Fire & Marine Ins Co Of Amer,1994,4362
comauto,11126,Yasuda Fire & Marine Ins Co Of Amer,1995,4161
comauto,11126,Yasuda Fire & Marine Ins Co Of Amer,1996,8129
comauto,11126,Yasuda Fire & Marine Ins Co Of Amer,1997,10740
comauto,11150,First Amer Ins Co,1988,0
comauto,11150,First Amer Ins Co,1989,0
comauto,11150,First Amer Ins Co,1990,0
comauto,11150,First Amer Ins Co,1991,0
comauto,11150,First Amer Ins Co,1992,0
comauto,11150,First Amer Ins Co,1993,1113
comauto,11150,First Amer Ins Co,1994,4994
comauto,11150,First Amer Ins Co,1995,2334
comauto,11150,First Amer Ins Co,1996,0
comauto,11150,First Amer Ins Co,1997,-69
comauto,11231,Generali Us Branch,1988,0
comauto,11231,Generali Us Branch,1989,0
comauto,11231,Generali Us Branch,1990,0
comauto,11231,Generali Us Branch,1991,0
comauto,11231,Generali Us Branch,1992,0
comauto,11231,Generali Us Branch,1993,0
comauto,11231,Generali Us Branch,1994,0
comauto,11231,Generali Us Branch,1995,2821
comauto,11231,Generali Us Branch,1996,4053
comauto,11231,Generali Us Branch,1997,8199
comauto,11460,Homestead Ins Co,1988,77
comauto,11460,Homestead Ins Co,1989,11
comauto,11460,Homestead Ins Co,1990,187
comauto,11460,Homestead Ins Co,1991,479
comauto,11460,Homestead Ins Co,1992,3040
comauto,11460,Homestead Ins Co,1993,6454
comauto,11460,Homestead Ins Co,1994,1569
comauto,11460,Homestead Ins Co,1995,2812
comauto,11460,Homestead Ins Co,1996,810
comauto,11460,Homestead Ins Co,1997,632
comauto,12866,THE Ins Co,1988,1300
comauto,12866,THE Ins Co,1989,1697
comauto,12866,THE Ins Co,1990,1553
comauto,12866,THE Ins Co,1991,1425
comauto,12866,THE Ins Co,1992,3252
comauto,12866,THE Ins Co,1993,5617
comauto,12866,THE Ins Co,1994,9536
comauto,12866,THE Ins Co,1995,5674
comauto,12866,THE Ins Co,1996,7389
comauto,12866,THE Ins Co,1997,6378
comauto,13420,Badger Mut Ins Co,1988,128
comauto,13420,Badger Mut Ins Co,1989,141
comauto,13420,Badger Mut Ins Co,1990,135
comauto,13420,Badger Mut Ins Co,1991,137
comauto,13420,Badger Mut Ins Co,1992,161
comauto,13420,Badger Mut Ins Co,1993,173
comauto,13420,Badger Mut Ins Co,1994,160
comauto,13420,Badger Mut Ins Co,1995,153
comauto,13420,Badger Mut Ins Co,1996,134
comauto,13420,Badger Mut Ins Co,1997,110
comauto,13439,Partners Mut Ins Co,1988,303
comauto,13439,Partners Mut Ins Co,1989,376
comauto,13439,Partners Mut Ins Co,1990,437
comauto,13439,Partners Mut Ins Co,1991,475
comauto,13439,Partners Mut Ins Co,1992,590
comauto,13439,Partners Mut Ins Co,1993,720
comauto,13439,Partners Mut Ins Co,1994,820
comauto,13439,Partners Mut Ins Co,1995,849
comauto,13439,Partners Mut Ins Co,1996,855
comauto,13439,Partners Mut Ins Co,1997,880
comauto,13501,Brethren Mut Ins Co,1988,76
comauto,13501,Brethren Mut Ins Co,1989,131
comauto,13501,Brethren Mut Ins Co,1990,167
comauto,13501,Brethren Mut Ins Co,1991,224
comauto,13501,Brethren Mut Ins Co,1992,288
comauto,13501,Brethren Mut Ins Co,1993,507
comauto,13501,Brethren Mut Ins Co,1994,718
comauto,13501,Brethren Mut Ins Co,1995,1000
comauto,13501,Brethren Mut Ins Co,1996,1360
comauto,13501,Brethren Mut Ins Co,1997,1670
comauto,13528,Brotherhood Mut Ins Co,1988,1275
comauto,13528,Brotherhood Mut Ins Co,1989,1460
comauto,13528,Brotherhood Mut Ins Co,1990,1696
comauto,13528,Brotherhood Mut Ins Co,1991,1936
comauto,13528,Brotherhood Mut Ins Co,1992,2222
comauto,13528,Brotherhood Mut Ins Co,1993,2627
comauto,13528,Brotherhood Mut Ins Co,1994,2958
comauto,13528,Brotherhood Mut Ins Co,1995,3289
comauto,13528,Brotherhood Mut Ins Co,1996,4021
comauto,13528,Brotherhood Mut Ins Co,1997,4379
comauto,13587,Chicago Mut Ins Co,1988,137
comauto,13587,Chicago Mut Ins Co,1989,87
comauto,13587,Chicago Mut Ins Co,1990,92
comauto,13587,Chicago Mut Ins Co,1991,89
comauto,13587,Chicago Mut Ins Co,1992,71
comauto,13587,Chicago Mut Ins Co,1993,114
comauto,13587,Chicago Mut Ins Co,1994,120
comauto,13587,Chicago Mut Ins Co,1995,181
comauto,13587,Chicago Mut Ins Co,1996,186
comauto,13587,Chicago Mut Ins Co,1997,196
comauto,13641,Colorado Farm Bureau Mut Ins Co,1988,1511
comauto,13641,Colorado Farm Bureau Mut Ins Co,1989,1261
comauto,13641,Colorado Farm Bureau Mut Ins Co,1990,1124
comauto,13641,Colorado Farm Bureau Mut Ins Co,1991,1046
comauto,13641,Colorado Farm Bureau Mut Ins Co,1992,1048
comauto,13641,Colorado Farm Bureau Mut Ins Co,1993,1384
comauto,13641,Colorado Farm Bureau Mut Ins Co,1994,1315
comauto,13641,Colorado Farm Bureau Mut Ins Co,1995,1182
comauto,13641,Colorado Farm Bureau Mut Ins Co,1996,1318
comauto,13641,Colorado Farm Bureau Mut Ins Co,1997,1591
comauto,13889,Farmers Mut Ins Co Of NE,1988,461
comauto,13889,Farmers Mut Ins Co Of NE,1989,496
comauto,13889,Farmers Mut Ins Co Of NE,1990,524
comauto,13889,Farmers Mut Ins Co Of NE,1991,552
comauto,13889,Farmers Mut Ins Co Of NE,1992,635
comauto,13889,Farmers Mut Ins Co Of NE,1993,687
comauto,13889,Farmers Mut Ins Co Of NE,1994,725
comauto,13889,Farmers Mut Ins Co Of NE,1995,757
comauto,13889,Farmers Mut Ins Co Of NE,1996,805
comauto,13889,Farmers Mut Ins Co Of NE,1997,836
comauto,13943,Fitchburg Mut Ins Co,1988,27
comauto,13943,Fitchburg Mut Ins Co,1989,19
comauto,13943,Fitchburg Mut Ins Co,1990,48
comauto,13943,Fitchburg Mut Ins Co,1991,16
comauto,13943,Fitchburg Mut Ins Co,1992,75
comauto,13943,Fitchburg Mut Ins Co,1993,246
comauto,13943,Fitchburg Mut Ins Co,1994,220
comauto,13943,Fitchburg Mut Ins Co,1995,216
comauto,13943,Fitchburg Mut Ins Co,1996,204
comauto,13943,Fitchburg Mut Ins Co,1997,146
comauto,14044,Goodville Mut Cas Co,1988,884
comauto,14044,Goodville Mut Cas Co,1989,881
comauto,14044,Goodville Mut Cas Co,1990,900
comauto,14044,Goodville Mut Cas Co,1991,806
comauto,14044,Goodville Mut Cas Co,1992,801
comauto,14044,Goodville Mut Cas Co,1993,844
comauto,14044,Goodville Mut Cas Co,1994,916
comauto,14044,Goodville Mut Cas Co,1995,935
comauto,14044,Goodville Mut Cas Co,1996,961
comauto,14044,Goodville Mut Cas Co,1997,936
comauto,14176,Hastings Mut Ins Co,1988,2576
comauto,14176,Hastings Mut Ins Co,1989,2783
comauto,14176,Hastings Mut Ins Co,1990,3012
comauto,14176,Hastings Mut Ins Co,1991,3188
comauto,14176,Hastings Mut Ins Co,1992,3462
comauto,14176,Hastings Mut Ins Co,1993,3640
comauto,14176,Hastings Mut Ins Co,1994,4139
comauto,14176,Hastings Mut Ins Co,1995,4523
comauto,14176,Hastings Mut Ins Co,1996,5060
comauto,14176,Hastings Mut Ins Co,1997,6016
comauto,14257,IMT Ins Co Mut,1988,1041
comauto,14257,IMT Ins Co Mut,1989,1112
comauto,14257,IMT Ins Co Mut,1990,1077
comauto,14257,IMT Ins Co Mut,1991,713
comauto,14257,IMT Ins Co Mut,1992,819
comauto,14257,IMT Ins Co Mut,1993,1042
comauto,14257,IMT Ins Co Mut,1994,1165
comauto,14257,IMT Ins Co Mut,1995,1317
comauto,14257,IMT Ins Co Mut,1996,1463
comauto,14257,IMT Ins Co Mut,1997,1675
comauto,14311,Interboro Mut Ind Ins Co,1988,2120
comauto,14311,Interboro Mut Ind Ins Co,1989,2185
comauto,14311,Interboro Mut Ind Ins Co,1990,2289
comauto,14311,Interboro Mut Ind Ins Co,1991,1822
comauto,14311,Interboro Mut Ind Ins Co,1992,1392
comauto,14311,Interboro Mut Ind Ins Co,1993,1203
comauto,14311,Interboro Mut Ind Ins Co,1994,902
comauto,14311,Interboro Mut Ind Ins Co,1995,602
comauto,14311,Interboro Mut Ind Ins Co,1996,753
comauto,14311,Interboro Mut Ind Ins Co,1997,655
comauto,14320,Distributors Ins Co,1988,629
comauto,14320,Distributors Ins Co,1989,572
comauto,14320,Distributors Ins Co,1990,606
comauto,14320,Distributors Ins Co,1991,650
comauto,14320,Distributors Ins Co,1992,706
comauto,14320,Distributors Ins Co,1993,483
comauto,14320,Distributors Ins Co,1994,551
comauto,14320,Distributors Ins Co,1995,589
comauto,14320,Distributors Ins Co,1996,585
comauto,14320,Distributors Ins Co,1997,649
comauto,14370,Lebanon Mut Ins Co,1988,0
comauto,14370,Lebanon Mut Ins Co,1989,0
comauto,14370,Lebanon Mut Ins Co,1990,6
comauto,14370,Lebanon Mut Ins Co,1991,7
comauto,14370,Lebanon Mut Ins Co,1992,16
comauto,14370,Lebanon Mut Ins Co,1993,44
comauto,14370,Lebanon Mut Ins Co,1994,73
comauto,14370,Lebanon Mut Ins Co,1995,107
comauto,14370,Lebanon Mut Ins Co,1996,543
comauto,14370,Lebanon Mut Ins Co,1997,780
comauto,14508,Michigan Millers Mut Ins Co,1988,3125
comauto,14508,Michigan Millers Mut Ins Co,1989,2664
comauto,14508,Michigan Millers Mut Ins Co,1990,2727
comauto,14508,Michigan Millers Mut Ins Co,1991,2362
comauto,14508,Michigan Millers Mut Ins Co,1992,2672
comauto,14508,Michigan Millers Mut Ins Co,1993,2280
comauto,14508,Michigan Millers Mut Ins Co,1994,1513
comauto,14508,Michigan Millers Mut Ins Co,1995,929
comauto,14508,Michigan Millers Mut Ins Co,1996,1050
comauto,14508,Michigan Millers Mut Ins Co,1997,942
comauto,14974,Pennsylvania Lumbermens Mut Ins,1988,4604
comauto,14974,Pennsylvania Lumbermens Mut Ins,1989,5247
comauto,14974,Pennsylvania Lumbermens Mut Ins,1990,5304
comauto,14974,Pennsylvania Lumbermens Mut Ins,1991,4671
comauto,14974,Pennsylvania Lumbermens Mut Ins,1992,4958
comauto,14974,Pennsylvania Lumbermens Mut Ins,1993,4617
comauto,14974,Pennsylvania Lumbermens Mut Ins,1994,5249
comauto,14974,Pennsylvania Lumbermens Mut Ins,1995,5348
comauto,14974,Pennsylvania Lumbermens Mut Ins,1996,5112
comauto,14974,Pennsylvania Lumbermens Mut Ins,1997,5576
comauto,15024,Preferred Mut Ins Co,1988,200
comauto,15024,Preferred Mut Ins Co,1989,272
comauto,15024,Preferred Mut Ins Co,1990,314
comauto,15024,Preferred Mut Ins Co,1991,462
comauto,15024,Preferred Mut Ins Co,1992,502
comauto,15024,Preferred Mut Ins Co,1993,421
comauto,15024,Preferred Mut Ins Co,1994,604
comauto,15024,Preferred Mut Ins Co,1995,607
comauto,15024,Preferred Mut Ins Co,1996,819
comauto,15024,Preferred Mut Ins Co,1997,1240
comauto,15199,Standard Mut Ins Co,1988,264
comauto,15199,Standard Mut Ins Co,1989,252
comauto,15199,Standard Mut Ins Co,1990,241
comauto,15199,Standard Mut Ins Co,1991,244
comauto,15199,Standard Mut Ins Co,1992,234
comauto,15199,Standard Mut Ins Co,1993,235
comauto,15199,Standard Mut Ins Co,1994,246
comauto,15199,Standard Mut Ins Co,1995,278
comauto,15199,Standard Mut Ins Co,1996,287
comauto,15199,Standard Mut Ins Co,1997,299
comauto,15407,Wolverine Mut Ins Co,1988,0
comauto,15407,Wolverine Mut Ins Co,1989,58
comauto,15407,Wolverine Mut Ins Co,1990,59
comauto,15407,Wolverine Mut Ins Co,1991,51
comauto,15407,Wolverine Mut Ins Co,1992,42
comauto,15407,Wolverine Mut Ins Co,1993,49
comauto,15407,Wolverine Mut Ins Co,1994,54
comauto,15407,Wolverine Mut Ins Co,1995,54
comauto,15407,Wolverine Mut Ins Co,1996,56
comauto,15407,Wolverine Mut Ins Co,1997,54
comauto,15792,Underwriters At Lloyds London,1988,18
comauto,15792,Underwriters At Lloyds London,1989,15
comauto,15792,Underwriters At Lloyds London,1990,0
comauto,15792,Underwriters At Lloyds London,1991,251
comauto,15792,Underwriters At Lloyds London,1992,293
comauto,15792,Underwriters At Lloyds London,1993,17
comauto,15792,Underwriters At Lloyds London,1994,2
comauto,15792,Underwriters At Lloyds London,1995,0
comauto,15792,Underwriters At Lloyds London,1996,0
comauto,15792,Underwriters At Lloyds London,1997,0
comauto,15911,American Mining Ins Co Inc,1988,0
comauto,15911,American Mining Ins Co Inc,1989,48
comauto,15911,American Mining Ins Co Inc,1990,112
comauto,15911,American Mining Ins Co Inc,1991,259
comauto,15911,American Mining Ins Co Inc,1992,394
comauto,15911,American Mining Ins Co Inc,1993,596
comauto,15911,American Mining Ins Co Inc,1994,617
comauto,15911,American Mining Ins Co Inc,1995,602
comauto,15911,American Mining Ins Co Inc,1996,726
comauto,15911,American Mining Ins Co Inc,1997,538
comauto,15997,Maine Mut Fire Ins Co,1988,0
comauto,15997,Maine Mut Fire Ins Co,1989,0
comauto,15997,Maine Mut Fire Ins Co,1990,0
comauto,15997,Maine Mut Fire Ins Co,1991,0
comauto,15997,Maine Mut Fire Ins Co,1992,0
comauto,15997,Maine Mut Fire Ins Co,1993,0
comauto,15997,Maine Mut Fire Ins Co,1994,0
comauto,15997,Maine Mut Fire Ins Co,1995,0
comauto,15997,Maine Mut Fire Ins Co,1996,32
comauto,15997,Maine Mut Fire Ins Co,1997,156
comauto,16411,Cooperative Mut Ins Co,1988,0
comauto,16411,Cooperative Mut Ins Co,1989,0
comauto,16411,Cooperative Mut Ins Co,1990,0
comauto,16411,Cooperative Mut Ins Co,1991,0
comauto,16411,Cooperative Mut Ins Co,1992,0
comauto,16411,Cooperative Mut Ins Co,1993,17
comauto,16411,Cooperative Mut Ins Co,1994,93
comauto,16411,Cooperative Mut Ins Co,1995,106
comauto,16411,Cooperative Mut Ins Co,1996,100
comauto,16411,Cooperative Mut Ins Co,1997,98
comauto,16748,Elevators Mut Ins Co,1988,0
comauto,16748,Elevators Mut Ins Co,1989,0
comauto,16748,Elevators Mut Ins Co,1990,0
comauto,16748,Elevators Mut Ins Co,1991,0
comauto,16748,Elevators Mut Ins Co,1992,0
comauto,16748,Elevators Mut Ins Co,1993,0
comauto,16748,Elevators Mut Ins Co,1994,0
comauto,16748,Elevators Mut Ins Co,1995,-1
comauto,16748,Elevators Mut Ins Co,1996,-6
comauto,16748,Elevators Mut Ins Co,1997,108
comauto,17299,Mennonite Mut Ins Co,1988,0
comauto,17299,Mennonite Mut Ins Co,1989,0
comauto,17299,Mennonite Mut Ins Co,1990,0
comauto,17299,Mennonite Mut Ins Co,1991,0
comauto,17299,Mennonite Mut Ins Co,1992,0
comauto,17299,Mennonite Mut Ins Co,1993,18
comauto,17299,Mennonite Mut Ins Co,1994,64
comauto,17299,Mennonite Mut Ins Co,1995,123
comauto,17299,Mennonite Mut Ins Co,1996,156
comauto,17299,Mennonite Mut Ins Co,1997,115
comauto,17884,German Mut Ins Co,1988,9
comauto,17884,German Mut Ins Co,1989,25
comauto,17884,German Mut Ins Co,1990,48
comauto,17884,German Mut Ins Co,1991,83
comauto,17884,German Mut Ins Co,1992,108
comauto,17884,German Mut Ins Co,1993,120
comauto,17884,German Mut Ins Co,1994,171
comauto,17884,German Mut Ins Co,1995,163
comauto,17884,German Mut Ins Co,1996,180
comauto,17884,German Mut Ins Co,1997,193
comauto,18163,Cooperativa D Seguros Multiples PR,1988,2533
comauto,18163,Cooperativa D Seguros Multiples PR,1989,2658
comauto,18163,Cooperativa D Seguros Multiples PR,1990,3146
comauto,18163,Cooperativa D Seguros Multiples PR,1991,3165
comauto,18163,Cooperativa D Seguros Multiples PR,1992,3377
comauto,18163,Cooperativa D Seguros Multiples PR,1993,3660
comauto,18163,Cooperativa D Seguros Multiples PR,1994,5307
comauto,18163,Cooperativa D Seguros Multiples PR,1995,5675
comauto,18163,Cooperativa D Seguros Multiples PR,1996,6052
comauto,18163,Cooperativa D Seguros Multiples PR,1997,6388
comauto,18309,Pioneer State Mut Ins Co,1988,0
comauto,18309,Pioneer State Mut Ins Co,1989,0
comauto,18309,Pioneer State Mut Ins Co,1990,0
comauto,18309,Pioneer State Mut Ins Co,1991,0
comauto,18309,Pioneer State Mut Ins Co,1992,0
comauto,18309,Pioneer State Mut Ins Co,1993,0
comauto,18309,Pioneer State Mut Ins Co,1994,0
comauto,18309,Pioneer State Mut Ins Co,1995,0
comauto,18309,Pioneer State Mut Ins Co,1996,0
comauto,18309,Pioneer State Mut Ins Co,1997,5
comauto,18380,Pacific Ind Ins Co,1988,0
comauto,18380,Pacific Ind Ins Co,1989,0
comauto,18380,Pacific Ind Ins Co,1990,0
comauto,18380,Pacific Ind Ins Co,1991,0
comauto,18380,Pacific Ind Ins Co,1992,-15
comauto,18380,Pacific Ind Ins Co,1993,185
comauto,18380,Pacific Ind Ins Co,1994,385
comauto,18380,Pacific Ind Ins Co,1995,355
comauto,18380,Pacific Ind Ins Co,1996,358
comauto,18380,Pacific Ind Ins Co,1997,350
comauto,18538,Bancinsure Inc,1988,23
comauto,18538,Bancinsure Inc,1989,2
comauto,18538,Bancinsure Inc,1990,1
comauto,18538,Bancinsure Inc,1991,1
comauto,18538,Bancinsure Inc,1992,0
comauto,18538,Bancinsure Inc,1993,0
comauto,18538,Bancinsure Inc,1994,3
comauto,18538,Bancinsure Inc,1995,7
comauto,18538,Bancinsure Inc,1996,8
comauto,18538,Bancinsure Inc,1997,13
comauto,18686,Co-Operative Ins Co,1988,0
comauto,18686,Co-Operative Ins Co,1989,0
comauto,18686,Co-Operative Ins Co,1990,0
comauto,18686,Co-Operative Ins Co,1991,0
comauto,18686,Co-Operative Ins Co,1992,0
comauto,18686,Co-Operative Ins Co,1993,0
comauto,18686,Co-Operative Ins Co,1994,0
comauto,18686,Co-Operative Ins Co,1995,14
comauto,18686,Co-Operative Ins Co,1996,47
comauto,18686,Co-Operative Ins Co,1997,81
comauto,18767,Church Mut Ins Co,1988,8462
comauto,18767,Church Mut Ins Co,1989,9758
comauto,18767,Church Mut Ins Co,1990,10407
comauto,18767,Church Mut Ins Co,1991,10801
comauto,18767,Church Mut Ins Co,1992,11394
comauto,18767,Church Mut Ins Co,1993,12412
comauto,18767,Church Mut Ins Co,1994,13695
comauto,18767,Church Mut Ins Co,1995,14356
comauto,18767,Church Mut Ins Co,1996,15735
comauto,18767,Church Mut Ins Co,1997,16633
comauto,18791,Virginia Mut Ins Co,1988,2364
comauto,18791,Virginia Mut Ins Co,1989,2742
comauto,18791,Virginia Mut Ins Co,1990,2330
comauto,18791,Virginia Mut Ins Co,1991,1867
comauto,18791,Virginia Mut Ins Co,1992,897
comauto,18791,Virginia Mut Ins Co,1993,1215
comauto,18791,Virginia Mut Ins Co,1994,1093
comauto,18791,Virginia Mut Ins Co,1995,1141
comauto,18791,Virginia Mut Ins Co,1996,995
comauto,18791,Virginia Mut Ins Co,1997,1092
comauto,19020,Bell United Ins Co,1988,1142
comauto,19020,Bell United Ins Co,1989,1251
comauto,19020,Bell United Ins Co,1990,1352
comauto,19020,Bell United Ins Co,1991,1343
comauto,19020,Bell United Ins Co,1992,1368
comauto,19020,Bell United Ins Co,1993,1538
comauto,19020,Bell United Ins Co,1994,2004
comauto,19020,Bell United Ins Co,1995,2194
comauto,19020,Bell United Ins Co,1996,2617
comauto,19020,Bell United Ins Co,1997,3152
comauto,19780,Springfield Fire & Cas Co,1988,534
comauto,19780,Springfield Fire & Cas Co,1989,596
comauto,19780,Springfield Fire & Cas Co,1990,93
comauto,19780,Springfield Fire & Cas Co,1991,106
comauto,19780,Springfield Fire & Cas Co,1992,127
comauto,19780,Springfield Fire & Cas Co,1993,152
comauto,19780,Springfield Fire & Cas Co,1994,136
comauto,19780,Springfield Fire & Cas Co,1995,132
comauto,19780,Springfield Fire & Cas Co,1996,206
comauto,19780,Springfield Fire & Cas Co,1997,204
comauto,20451,Midstates Rein Corp,1988,371
comauto,20451,Midstates Rein Corp,1989,1938
comauto,20451,Midstates Rein Corp,1990,58
comauto,20451,Midstates Rein Corp,1991,118
comauto,20451,Midstates Rein Corp,1992,1316
comauto,20451,Midstates Rein Corp,1993,-128
comauto,20451,Midstates Rein Corp,1994,75
comauto,20451,Midstates Rein Corp,1995,61
comauto,20451,Midstates Rein Corp,1996,58
comauto,20451,Midstates Rein Corp,1997,51
comauto,20690,New York Municipal Ins Reciprocal,1988,0
comauto,20690,New York Municipal Ins Reciprocal,1989,0
comauto,20690,New York Municipal Ins Reciprocal,1990,0
comauto,20690,New York Municipal Ins Reciprocal,1991,0
comauto,20690,New York Municipal Ins Reciprocal,1992,0
comauto,20690,New York Municipal Ins Reciprocal,1993,86
comauto,20690,New York Municipal Ins Reciprocal,1994,1152
comauto,20690,New York Municipal Ins Reciprocal,1995,2003
comauto,20690,New York Municipal Ins Reciprocal,1996,2450
comauto,20690,New York Municipal Ins Reciprocal,1997,2409
comauto,21172,Vanliner Ins Co,1988,12310
comauto,21172,Vanliner Ins Co,1989,21051
comauto,21172,Vanliner Ins Co,1990,34429
comauto,21172,Vanliner Ins Co,1991,39741
comauto,21172,Vanliner Ins Co,1992,51412
comauto,21172,Vanliner Ins Co,1993,58892
comauto,21172,Vanliner Ins Co,1994,50601
comauto,21172,Vanliner Ins Co,1995,44578
comauto,21172,Vanliner Ins Co,1996,19979
comauto,21172,Vanliner Ins Co,1997,21085
comauto,21270,Transit Mut Ins Corp Of WI,1988,1143
comauto,21270,Transit Mut Ins Corp Of WI,1989,999
comauto,21270,Transit Mut Ins Corp Of WI,1990,993
comauto,21270,Transit Mut Ins Corp Of WI,1991,965
comauto,21270,Transit Mut Ins Corp Of WI,1992,1019
comauto,21270,Transit Mut Ins Corp Of WI,1993,1108
comauto,21270,Transit Mut Ins Corp Of WI,1994,1182
comauto,21270,Transit Mut Ins Corp Of WI,1995,1176
comauto,21270,Transit Mut Ins Corp Of WI,1996,1111
comauto,21270,Transit Mut Ins Corp Of WI,1997,1206
comauto,22390,Wellington Ins Co,1988,0
